id	topic	score	text
637568050095636481	juventus	0	So Jim White just said Pogba could leave Juventus before Tuesday, get a bid in Chelsea!!
635528136743092224	@microsoft	-1	Spending the day on the phone with @Microsoft. This is not how I wanted to spend my Sunday
641651719722639360	netflix	1	Since we're doing nothing in 6th hour I'm just gonna watch Netflix :-)
631153745053679616	metlife	1	@Smexy1Dboys i just went to metlife! i may go to a philly show too wbu?
637845037498372096	juventus	1	"Juventus! ""@SerieAlive: Roma v Juventus kickoff #SerieA Sunday. Who do you love?"""
636752961780056064	jurassic world	1	Okay, so anyone going to come see Jurassic World with me in IMAX? https://t.co/M6EcCa5pIm
640817527879303169	david beckham	1	Perfect for a rainy sunday at home cuddled on the couch watching a Movie! David Beckham Bodywear for http://t.co/EFsqdzJS66
630019047862759424	grateful dead	1	20 years ago this Sunday, Jerry Garcia, the musical and spiritual leader of the Grateful Dead, passed away at 53: https://t.co/i5rd2Y5K98
640513276183486464	jeb bush	0	"@NPR Jeb Bush's 1st name is not ""Jeb."" It is John. Let's be accurate with news reporting."
639955262221123584	ipod	-1	still can't get my IPOD 3rd gen shuffle to change songs cos of the USB NOT RECOGNIZED ERROR 43 shit. Does this mean I need new USB CABLE?
640992365944131588	chris brown	0	Watch out Chris Brown! Karrueche Tran may have a new love interest. Find out who we hear she's been getting close... http://t.co/aWzODsjYT3
640023479941754880	bernie sanders	1	Answer: Yes, people are connecting with what Bernie Sanders is saying.  Do you hear me Hillary Clinton? #Bernie2016 https://t.co/uVMTavJNjD
640002631541346304	sarah palin	0	"You know, ""Mommy"" from The People Under The Stairs may have had been an unintentional parody of Sarah Palin when you get down to it."
627021802221510656	angela merkel	0	Would British politicians go to the opera? Angela Merkel flies the flag for German arts. http://t.co/8dr73y6lML
637951257315971072	bentley	1	Shay with Bentley and Bella, in their sunday best :) http://t.co/SUMZBSTrkW
639205010128117760	hannibal	2	Gutted that Hannibal has finished,really hope someone pics it up for Fuller to do a 4th season or even a movie,sure @pashley13 would agree
626611558009843712	magic mike xxl	2	Magic Mike XXL was even better the 2nd time
641328263822999555	ipad	1	tomorrow is another big day in the tech world! I'm guessing a new upgraded  iPhone, iPad, and possibly new OS! http://t.co/ro5a6NIgAa
641639459054718978	arsenal	0	"Shaqiri on game at Arsenal:  ""It will be a difficult game for us at Arsenal on Saturday, but it is one that we... http://t.co/yhHRzct6cA"
640281054654427137	disneyland	1	Last day on our Disney Premier Annual Passes. Gonna get different APs tomorrow. The Premier AP is too much hassle when we go to Disneyland.
626678338862497792	pride parade	1	I'll be joining @JustinTrudeau in Vancouver's Pride Parade Sunday. Walk with us! http://t.co/ynnw2jL4ax #burnaby #vanpride #lpc
641586267306786816	iphone	1	@YMDgento it's gonna at least be a new iPhone event.  It's that time of year ago. The next iPhone comes out on/or around Sept 18th.
639679791587704832	david cameron	1	David Cameron is expected to announce the UK will take in more Syrian refugees: http://t.co/yGQuNfZ3VL #HeartNews http://t.co/8nZ65tqZ6F
640235912023175168	madonna	0	April 21, 1985 Madonna performs Like A Virgin on The Virgin Tour in Costa Mesa at the Pacific Amphitheatre http://t.co/H4nfi8LVpU
625483555510988800	grateful dead	1	The tour may be over, but the Grateful Dead live on. http://t.co/paLz1wW4a4 #gratefuldead #tiedye
640814787132264448	arsenal	0	@johnada75157425 @ratedpunk79 c'mon guys, surely Chupa Chups! My Arsenal mate took the piss every Saturday for that one!! #swfc
640254635312328704	nike	0	@CutlerRidgeLAZ happy Saturday, anyonr  buy the new adidas jersey, what is the sizing like to nike? Nike always fit me small
620108364719067136	conor mcgregor	1	Did you know a Conor McGregor 2nd-Round KO was worth 5/1 odds? Read more at http://t.co/B6ogrErYlL #UFC189
640077457257795584	ac/dc	1	Is anyone else going to/interested in going to see AC/DC on Tuesday?
641509564937076737	amazon	1	@auroretrav2014 ((I feel you may have a date with Amazon today!))
625801688834772992	seinfeld	1	"About to see Ant Man... I don't expect it to be as good as A Bug's Life, Antz, or Seinfeld's ""the Bee Movie""... But I may BEE surprised"
632960600923090944	michelle obama	1	Michelle Obama, Barack Obama: Honor Colored Girls on February 28th (the last day of black history mon... https://t.co/XiiXsO0b1K via @Change
622187201787523072	digi	1	Really want to go to digi tomorrow but really can't be arsed with how much of a physco i turn into after one vodka
631666468833263616	jurassic park	0	This is starting to feel like less like a petting zoo &amp; more like Jurassic Park.  ~me at the strip club for lunch on a Wednesday
641662091976396800	apple	1	Trying to follow the #AppleEvent without an Apple product. Here's a live blog. http://t.co/vCYtI5N6jX
638543285888393216	minecraft	1	Our 4th graders are going to build missions in Minecraft. #elemcode
641453194095169536	google	1	Adblock Browser for Android now available on Google Play (but it might not be for     September 9, 2015 http://t.co/h2qKe82wq3 Cool Tech!!!
641639275054931968	messi	-1	You may dislike either Messi or Ronaldo, but you can't dislike Zlatan.
634493142587338752	nokia	1	My phone would want to pull it's shit together by Saturday, otherwise it's back to a Nokia :)))))
637688180976807936	snoop dogg	1	@ocprodigy his studs were higher than Snoop Dogg on a Friday, and that wasn't the first one of those either.  I never said we played well
631372299682222080	google+	1	Rumors getting strong Google+ may be going  away. If true I would certainly be sad.
639688735118987264	david cameron	1	David Cameron considering taking Syrian refugees from UN  camps makes sense may stop the masses paying the traffickers who trade on misery
640954164437237760	ac/dc	2	Only reason im excited for tomorrow is the AC/DC concert
640020822313304064	ihop	1	anyone else down for IHOP with paige and I tomorrow?
641307921184346112	chris brown	1	Check this out! I have  Chris Brown with Kid Ink, Fetty Wap, Omarion, and Teyana Taylor at Austin 360 tomorrow.... http://t.co/7Qz9JjWczL
637238331097673728	ric flair	0	lol Keller insinuating Ric Flair may have fed Meltzer the Cena is holding Charlotte down story.
638828685009641473	bobby jindal	0	Realistically, imagine being Bobby Jindal and suddenly doing really well in the polls and jumping from 13th to like 9th place. Victory?
641578331603890176	google	0	Next time Google redesigns its logo, it should so hire our readers to do it. SO much better! http://t.co/9pzvC6uuye http://t.co/TFaM8jVJzN
640906640951246848	nike	-1	"Nike has been talking about going ""sweatshop free"" since the 90's and it still hasn't happened. C'mon now."
628802795768918016	metlife	1	how can I go to sleep when I was just twerking in my bathroom because of MetLife tomorrow
630115341192970240	apple watch	1	Apple Watch now at Best Buy: Apple unveiled the company's first major consumer device in years on Monday, Marc... http://t.co/T6eqrZtzCj
621417205742219264	amazon prime day	1	Amazon Prime Day: The big offers as retailer launches day of deals bigger than Black Friday https://t.co/ead3WAFEbT
641608296160448512	ipad	1	The Accounting Career Fair is this Friday! Be sure to engage with us by using #kubusfair--you might win an iPad mini!
636416237073997824	minecraft	1	26 August Free Kids Minecraft App Building: Creating web apps about Minecraft! http://t.co/uOZdIkVrHv http://t.co/oPa0j6eJHM
640697079828885504	disneyland	1	Any body want to meet up at Disneyland tomorrow around 4ish-5ish when I get off of work?
641378641339940864	ipad	0	Wouldn't be surprised if the new iPhone unveiled tomorrow is actually an iPad mini
634171544298721280	magic mike xxl	1	@wackyhistorian Andi does! She's also seen Magic Mike XXL like 6 times though, so you may just have to be your own judge
641635084290781184	iphone	0	Tomorrow is the day when rumours about the new iPhone Day after is the day when rumours about the next IPhone will start. Waiting for that
636585336567689216	monsanto	-1	"Shareholders upset with SYN board Syngenta must explain ""Plan B"" after Monsanto pulls deal, investors say http://t.co/yCqs59IXm4 $SYT $MON"
641433858550796288	labor day	1	How was everyone's Labor Day weekend? Hopefully you had lots of time for fun in the sun! #mauibeachblankets... http://t.co/2beK9tWyqw
628162749806321665	jay-z	-1	An i will bring my ass to NEW YORK IF I HAVE TO..  We going to sat that bitch off... Jay-z yall lost your fucking... http://t.co/iquQxxqxRI
636776968554319872	bentley	1	i wanted my mom to drive me to school in the Bentley tomorrow but its only 2 seats ): and she has to drive my sisters too
640173861078626304	ihop	1	Trynna go to IHOP but all my friends are asleep so I may just go by myself #WHENINDOUBTPANCAKEITOUT
641243881791733760	sarah palin	0	#NoIranDeal DC Rally tomorrow with @realDonaldTrump @tedcruz &amp;  Sarah Palin  Remember our Hostages #BringThemHome http://t.co/fX6juOe6T5
630098835532943360	pride parade	1	Meet up at Starbucks by the Capitol around 10:30 tomorrow morning! Clipboarding before the PRIDE parade!
631181839395332096	fleetwood mac	0	some days I want to blast fleetwood Mac, some days I want to blast biggie and others blast taking back Sunday.
637182554395799552	fleetwood mac	1	Join us at Cobo Bay this Sunday for the best Fleetwood Mac tribute band! Plus 15% off drinks http://t.co/2YRuiwmWwf http://t.co/48OanjVXEs
641567574191378432	nintendo	0	"@Stealth___ I don't even know where it came from, aside from Metro randomly saying ""Nintendo are doing iOS so may be there"""
635515646097256448	federer	1	Federer breaks early in the 2nd set! Even consolidates the break! Up 3-0! #RF #Tennis #CincyTennis
641530092523548672	chelsea	0	Everton Vs. Chelsea so early on a Saturday. These boys want to ruin my weekend. Why Lord.
625033681946546176	grateful dead	-1	The Grateful Dead may have laced a TV crew's coffee with LSD. Let's look at the tape! http://t.co/GF6nBJ2gMl
625543145271398400	ric flair	1	"I said, ""Whoo!"" like Ric Flair, and I'm off on Wednesday, so it's finna be a #TurntUpTuesday WHOO!"
639530910983950337	david cameron	0	Cameron can solve the refugee 'problem' easily - here's how: A compromise may be possible for David Cameron in... http://t.co/LZp8tm4emu
633573343027949568	ric flair	0	".@JohnCena Legendary  killing on mic @WWERollins ""Triple H  was never Ric Flair bitchh this sunday i make you mine"" #RAW #TitleForTitle #NGU"
641412547170557952	disneyland	1	"Remembering that time I said ""may the force be with you"" to Buzz Lightyear at Disneyland ... #toinfinitiandbeyond"
627682318484832256	pride parade	1	@SergioToronto Thanks for RT, my dear! By the way, If you hear noise from the West, it's just this Sunday's Pride Parade in Vancouver :))
629541944063074305	amazon prime	1	@DailyJulianne But if I need a power adaptor that may be my next Amazon Prime buy tomorrow...tbh the luggage alone was stressful enough.
630225511604596736	seinfeld	1	Nothing like watching episodes of Seinfeld on a Sunday morning.Seen all but the humorous slant is different each time. Magic @JerrySeinfeld
641482982688075776	ios	1	"Those of you with iOS devices, ask Siri to ""give you a hint"" about tomorrow's Apple keynote. http://t.co/pfQkdUDchQ"
637942532735934464	barca	1	had great time in Barca, also made some profit which is always nice. Back to the online grind for the sunday today #vamoooos #lfg
631697205653544960	ric flair	1	Roddy Pipers funeral was held Tuesday. Some of the most notable names that attended included Ric Flair, Triple H,... http://t.co/NKY3abaMIW
640249970185138176	scotus	1	@littlebytesnews I never said it is. But the SCOTUS ruled that the 14th Amendment requires a state to license a marriage of same sex couples
641366721287204864	ipad	1	Tomorrow: Capturing Covent Garden with iPhone and iPad 9 September, 10:30am, Apple Store, Covent Garden. #Free http://t.co/HLqZo2ff8G
639436388392411136	david cameron	0	David Cameron | Cut from the same cloth as Tony Blair &amp; styled by Thatcherism #refugeecrisis http://t.co/oHeTEkJ1kt
640179309307518976	ipod	1	Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place
624783615231139840	seinfeld	1	@dawson_egan you wanna watch The Big Bang Theory tomorrow?  Its on TBS after Seinfeld.  Should be good!
